017
num-fields|64
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
avg_red|double
avg_green|double
avg_blue|double
ch1_peak|double
ch1_width|double
ch1_area|double
ch2_peak|double
ch2_width|double
ch2_area|double
ch3_peak|double
ch3_width|double
ch3_area|double
timestamp|timestamp
collage_file|string
image_id|guid
3014|1236|877|24|25|598|391|7593|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|146.0000|16.0000|14.0000|14.9722|46.3848|43.6432|14.2297|14.0308|19.9454|5.0394|6.3445|5.2411|5.7775|25.5905|21.5953|141.0890|43.4634|20599.0000|1.1046|1.0000|1.1850|103.0488|380.9540|0.9059|0.8049|0.9884|0.0000|144.5000|155.0000|21.7941|-85.0000|0.0000|133.6233|143.9178|145.8973|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:44.618|416_Station40_09012015_10x_000025.tif|41F6AE39-09D8-4C6B-BD16-F840A400798A
3015|1262|877|19|29|345|453|7594|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|119.0000|20.0000|8.0000|14.6389|44.9706|43.0236|19.6221|7.8134|14.5782|4.3083|8.5513|2.2068|5.5936|24.8103|21.2534|142.4454|8.6760|16951.0000|1.3524|1.6382|1.1674|62.8250|381.0010|0.5763|0.7661|0.6793|0.0000|107.5000|119.0000|14.5782|-75.0000|10.0000|142.7479|141.6303|145.7815|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:44.670|416_Station40_09012015_10x_000025.tif|C6D68BFD-B2BE-47A0-B4F8-E69E5A3FECE3
3016|0|0|35|39|328|433|7595|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|534.0000|30.0000|25.0000|27.1944|86.4264|82.3538|28.4966|24.0420|111.2758|11.9030|14.0683|11.3098|12.5205|47.6814|42.9519|94.6648|30.5341|50551.0000|1.1131|1.0000|1.1101|92.8378|381.0480|0.8488|0.8622|0.9782|0.0000|515.0000|534.0000|111.2758|-85.0000|0.0000|90.0281|96.0037|99.9232|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:44.718|416_Station40_09012015_10x_000026.tif|B62AEB47-A133-4D0E-9384-8B31AFBEDF95
3017|37|0|23|26|874|889|7596|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|147.0000|16.0000|12.0000|14.5000|45.2132|42.4378|15.4255|12.2090|20.1495|5.0651|6.3445|4.1377|5.5170|24.9441|20.9303|133.9660|23.3123|19693.0000|1.1066|1.0000|1.1918|101.4103|381.1570|0.8586|0.8378|0.9673|0.0000|136.0000|147.0000|20.1495|-90.0000|-15.0000|134.8571|132.4286|139.6667|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:44.824|416_Station40_09012015_10x_000026.tif|29BE3BDD-4719-4A2F-8855-7A783A4F0EFC
3018|62|0|24|26|857|876|7596|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|159.0000|16.0000|14.0000|15.3889|48.0416|45.2284|15.5198|13.2468|22.6241|5.3671|6.3445|5.2411|6.0074|26.5046|22.4699|140.2013|19.5763|22292.0000|1.1551|1.0000|1.1796|81.0732|381.1570|0.8632|0.8579|0.9725|0.0000|152.5000|159.0000|22.6241|-90.0000|0.0000|142.9371|138.2956|142.8176|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:44.824|416_Station40_09012015_10x_000026.tif|F4F18ECD-7B5D-4F65-877D-34606BACA4F3
3019|88|0|32|33|516|830|7601|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|299.0000|26.0000|20.0000|22.8889|98.4264|68.6165|23.2599|18.5495|53.8696|8.2818|11.8615|8.5513|10.1451|54.3018|35.3731|131.8662|30.2150|39428.0000|2.5784|5.9315|1.5351|78.3372|381.4060|0.5818|0.1597|0.8602|0.0000|347.5000|299.0000|53.8696|35.0000|-55.0000|130.5351|131.3077|138.4515|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:45.068|416_Station40_09012015_10x_000026.tif|F08D5ACD-23A9-4BD0-9A79-F21C333427DF
3020|122|0|28|27|241|725|7607|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|243.0000|19.0000|17.0000|18.1944|56.6274|54.2467|17.9410|17.2964|40.9595|7.2216|7.9996|6.8962|7.5552|31.2413|27.4453|137.4486|9.2118|33400.0000|1.0501|1.0000|1.1383|39.9400|381.7030|0.9298|0.8987|0.9964|0.0000|226.0000|243.0000|40.9595|-50.0000|-90.0000|137.7160|136.3580|142.2058|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:45.368|416_Station40_09012015_10x_000026.tif|30D0B67E-130D-480B-8FAD-A78A600597CD
3021|152|0|26|25|781|524|7618|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|190.0000|17.0000|15.0000|16.1111|49.2132|47.6319|15.7818|15.3510|29.2083|6.0983|6.8962|5.7928|6.4058|27.1509|23.7958|138.2368|10.4131|26265.0000|1.0144|1.0000|1.1410|62.1860|382.2490|0.9278|0.8568|0.9982|0.0000|173.5000|190.0000|29.2083|25.0000|-90.0000|137.4895|137.2421|145.3053|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:45.918|416_Station40_09012015_10x_000026.tif|CC7ACC7D-2603-4796-AEE9-1E271BC653FA
3022|180|0|51|106|1150|75|7618|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|1318.0000|100.0000|30.0000|70.5000|331.9655|218.5967|102.7453|21.1482|317.8688|20.1177|52.6873|14.0683|36.4122|183.1454|118.1172|109.4750|26.7715|144288.0000|6.4911|18.3380|1.5505|67.4128|382.2490|0.0000|0.4179|0.3126|0.0000|2086.5000|1351.0000|326.8165|-80.0000|15.0000|109.1646|108.3354|116.2064|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:45.918|416_Station40_09012015_10x_000026.tif|38EC8644-E39B-4AB3-A8C3-44804EBAD267
3023|233|0|25|24|94|417|7620|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|158.0000|16.0000|14.0000|14.7778|45.2132|43.2739|14.5523|13.8854|22.4162|5.3424|6.3445|5.2411|5.6703|24.9441|21.3916|142.2468|26.6256|22475.0000|1.0296|1.0000|1.1661|60.3590|382.3580|0.9174|0.8310|0.9945|0.0000|144.5000|158.0000|22.4162|15.0000|-90.0000|138.8797|143.1076|146.6329|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:46.019|416_Station40_09012015_10x_000026.tif|B55FB279-D705-422E-B8DF-561D5BC94798
3024|260|0|25|31|72|377|7620|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|220.0000|21.0000|14.0000|17.9722|56.8701|53.5776|20.2372|13.9658|35.7944|6.7509|9.1030|5.2411|7.4326|31.3752|27.0761|138.3364|23.9451|30434.0000|1.1699|1.0000|1.1588|53.1837|382.3580|0.7745|0.8051|0.9266|0.0000|209.0000|220.0000|35.7944|-90.0000|-15.0000|134.7909|139.4000|142.2318|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:46.019|416_Station40_09012015_10x_000026.tif|0B7FE380-AF85-4FE4-A9C3-F882EAD83FD1
3025|287|0|28|37|73|343|7620|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|323.0000|28.0000|15.0000|22.8889|73.3553|68.4808|28.2945|14.9181|59.5223|8.7055|12.9650|5.7928|10.1451|40.4701|35.2982|132.4582|28.0400|42784.0000|1.3257|1.4968|1.1465|67.3651|382.3580|0.5807|0.8253|0.8039|0.0000|320.5000|323.0000|59.5223|80.0000|-15.0000|127.9876|133.7864|137.4737|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:46.019|416_Station40_09012015_10x_000026.tif|54537184-ADF5-4510-9D74-217B6CC5CB3F
3026|317|0|33|58|1154|230|7620|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|390.0000|47.0000|22.0000|35.7778|161.8822|108.6927|43.9129|19.6456|75.6032|9.8113|23.4473|9.6547|17.2559|89.3104|57.4831|135.5205|13.2184|52853.0000|4.6653|12.5770|1.5537|48.6901|382.3580|0.2356|0.2231|0.4918|0.0000|695.0000|447.0000|89.5684|-90.0000|0.0000|135.3436|134.3410|142.0846|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:46.019|416_Station40_09012015_10x_000026.tif|05F5C852-B0DF-4BEC-B40F-1929D3EE049C
3027|352|0|22|26|1042|24|7625|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|114.0000|18.0000|10.0000|14.0278|44.3848|40.8315|17.0054|8.8467|13.6187|4.1641|7.4479|3.0343|5.2565|24.4871|20.0441|134.1754|14.7221|15296.0000|1.3752|1.7482|1.2217|65.0256|382.6080|0.6731|0.8056|0.7900|0.0000|109.0000|114.0000|13.6187|-60.0000|20.0000|136.5965|132.6842|135.4912|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:46.268|416_Station40_09012015_10x_000026.tif|FEA27E9F-72C4-4FBB-90F7-3F321C1F9E00
3028|376|0|28|25|697|8|7629|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|129.0000|21.0000|15.0000|17.5833|75.1127|52.2297|20.8563|12.1082|16.5317|4.5879|9.1030|5.7928|7.2181|41.4397|26.3325|138.0310|9.7217|17806.0000|3.4804|8.8206|1.5737|43.9545|382.7950|0.5156|0.4524|0.5648|0.0000|190.5000|129.0000|16.5317|20.0000|-90.0000|136.6744|137.9302|142.4031|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:46.470|416_Station40_09012015_10x_000026.tif|F57D6F3C-7B90-4408-9AC5-52F660AA3BF5
3029|406|0|27|24|829|320|7631|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|168.0000|18.0000|13.0000|16.0556|51.2132|47.0589|17.8008|12.2777|24.5090|5.5862|7.4479|4.6894|6.3752|28.2543|23.4797|131.4762|41.8856|22088.0000|1.2424|1.0000|1.2033|115.3778|382.9040|0.7626|0.6989|0.9149|0.0000|162.5000|168.0000|24.5090|15.0000|70.0000|130.8452|132.0952|129.8869|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:46.570|416_Station40_09012015_10x_000026.tif|715319FF-49F1-4A89-AA04-70909CCFB538
3030|435|0|23|25|404|875|7633|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|148.0000|16.0000|13.0000|14.2778|43.2132|42.0265|14.6550|12.8988|20.3539|5.0907|6.3445|4.6894|5.3944|23.8407|20.7034|155.5000|23.1719|23014.0000|1.0041|1.0000|1.1515|61.2432|382.9980|0.9056|0.8988|0.9888|0.0000|134.0000|148.0000|20.3539|-80.0000|0.0000|158.8243|153.9595|154.7635|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:46.668|416_Station40_09012015_10x_000026.tif|E8DDF469-C3A9-4073-8444-577FECB0B54D
3031|460|0|22|25|1113|922|7634|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|138.0000|16.0000|12.0000|14.0000|41.7990|40.7506|14.4230|12.2439|18.3254|4.8304|6.3445|4.1377|5.2411|23.0605|19.9994|151.1884|32.8167|20864.0000|1.0075|1.0000|1.1531|67.4167|383.0440|0.8900|0.8685|0.9818|0.0000|123.0000|138.0000|18.3254|-70.0000|0.0000|162.8623|145.7609|148.2464|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:46.719|416_Station40_09012015_10x_000026.tif|6D0F782A-7277-4ADF-A986-520E4BBE938E
3032|484|0|24|36|874|357|7637|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|263.0000|27.0000|13.0000|21.5556|71.2132|64.4393|26.9251|12.9701|45.5204|7.6130|12.4133|4.6894|9.4096|39.2883|33.0685|137.9430|42.5483|36279.0000|1.5345|2.4048|1.1881|74.2000|383.2000|0.5443|0.6594|0.7498|0.0000|262.0000|263.0000|45.5204|70.0000|-5.0000|139.4297|137.0646|138.6844|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:46.868|416_Station40_09012015_10x_000026.tif|AEE51FA2-E0A2-4837-A500-369955856DC5
3033|510|0|24|24|383|898|7644|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|152.0000|15.0000|13.0000|14.4722|43.2132|42.2095|14.3131|13.5258|21.1749|5.1924|5.7928|4.6894|5.5017|23.8407|20.8043|141.5000|22.0803|21508.0000|1.0000|1.0000|1.1459|92.0811|383.5590|0.9342|0.9029|0.9981|0.0000|136.0000|152.0000|21.1749|-80.0000|-45.0000|138.7171|142.0526|146.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:47.220|416_Station40_09012015_10x_000026.tif|6B1A39C4-5242-46E2-8BCC-3BBDA25F4D5B
3034|536|0|53|91|776|825|7644|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|865.0000|87.0000|17.0000|60.4444|282.1076|186.7837|83.1781|17.6969|196.7229|15.8264|45.5152|6.8962|30.8645|155.6388|100.5659|147.8879|8.7860|127923.0000|7.1723|20.4837|1.5476|36.2582|383.5590|0.0000|0.2594|0.3109|0.0000|1209.0000|883.0000|201.4625|65.0000|-25.0000|148.0717|146.7919|152.9017|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:47.220|416_Station40_09012015_10x_000026.tif|40555AB7-CE49-4091-A7E1-DF0E659E3F38
3035|591|0|75|109|1148|795|7645|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|1771.0000|109.0000|44.0000|81.1389|363.4214|251.6991|126.1362|40.7867|441.7201|23.7153|57.6526|21.7921|42.2817|200.4996|136.3797|123.6318|28.7774|218952.0000|5.4065|14.9179|1.4702|84.0404|383.6060|0.0000|0.5021|0.2817|0.0000|3510.5000|1944.0000|489.5029|65.0000|-25.0000|128.8871|120.5161|125.9243|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:47.267|416_Station40_09012015_10x_000026.tif|B61A2241-3C24-4323-AFDD-A6F934EBE2FA
3036|668|0|36|54|1256|878|7649|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|190.0000|50.0000|19.0000|35.1944|134.2254|106.9782|43.3761|17.9597|29.2083|6.0983|25.1023|7.9996|16.9341|74.0522|56.5372|140.3474|11.2757|26666.0000|7.5458|21.6597|1.3098|47.6810|383.7930|0.1341|0.3085|0.2195|0.0000|517.5000|190.0000|29.2083|60.0000|-45.0000|152.9368|134.7316|136.3895|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:47.468|416_Station40_09012015_10x_000026.tif|680660CF-B115-455C-AD35-9050B28E0F93
3037|706|0|93|246|776|370|7651|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|5348.0000|243.0000|33.0000|164.8889|609.3036|515.0186|270.5864|28.3621|1455.0900|43.0427|131.5804|15.7235|88.4865|336.1528|281.6531|125.7038|37.7530|672264.0000|5.1876|14.2269|1.1935|76.5420|383.9020|0.0000|0.6898|0.1959|0.0000|6498.0000|5695.0000|1555.0382|75.0000|-15.0000|119.2732|127.4276|133.7367|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:47.568|416_Station40_09012015_10x_000026.tif|CF9CE851-44B9-4176-949D-E441B5174511
3038|801|0|25|37|989|467|7655|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|223.0000|28.0000|15.0000|22.4722|95.9411|67.3973|28.4400|14.6098|36.4628|6.8137|12.9650|5.7928|9.9153|52.9307|34.7005|143.0583|5.2027|31902.0000|3.1170|7.6617|1.5254|28.9186|384.1050|0.3954|0.1336|0.5854|0.0000|291.0000|235.0000|39.1527|-85.0000|0.0000|149.3139|139.9103|142.9148|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:47.768|416_Station40_09012015_10x_000026.tif|F4554F43-BCF3-46DE-925E-7BE141B66433
3039|828|0|24|31|304|50|7655|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|164.0000|23.0000|11.0000|18.0833|59.4558|53.5589|25.4433|9.5051|23.6684|5.4896|10.2065|3.5860|7.4939|32.8018|27.0658|127.8232|23.7168|20963.0000|1.7153|3.0621|1.2119|118.6923|384.1050|0.4115|0.6295|0.5661|0.0000|175.5000|164.0000|23.6684|-70.0000|20.0000|128.2317|126.9878|130.5671|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:47.768|416_Station40_09012015_10x_000026.tif|6778D731-22F1-42EC-9C62-144AF8C04D21
3040|854|0|26|27|299|23|7655|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|165.0000|18.0000|13.0000|15.9167|51.4558|47.0484|17.3383|12.5991|23.8781|5.5139|7.4479|4.6894|6.2986|28.3882|23.4740|114.3697|31.4801|18871.0000|1.2770|1.1140|1.2093|126.5227|384.1050|0.7629|0.7364|0.9147|0.0000|158.0000|165.0000|23.8781|60.0000|-45.0000|112.8788|113.9030|120.5758|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:47.768|416_Station40_09012015_10x_000026.tif|BA8B1086-EBC9-42B0-B84C-51D469D5E962
3041|882|0|27|27|694|164|7656|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|220.0000|18.0000|16.0000|17.1667|52.8701|51.0006|17.0427|16.4349|35.7944|6.7509|7.4479|6.3445|6.9882|29.1684|25.6544|143.1227|32.3495|31487.0000|1.0111|1.0000|1.1370|79.1778|384.1520|0.9473|0.9189|0.9994|0.0000|203.0000|220.0000|35.7944|10.0000|-60.0000|143.3227|142.8773|144.2136|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:47.820|416_Station40_09012015_10x_000026.tif|9026F6E9-3EEF-4551-A0A6-FCD52064F610
3042|911|0|24|31|653|100|7658|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|207.0000|22.0000|14.0000|18.3889|58.8701|54.6809|21.2355|13.5435|32.9176|6.4740|9.6547|5.2411|7.6625|32.4786|27.6848|140.7826|25.0785|29142.0000|1.2768|1.1116|1.1732|72.1765|384.2460|0.6855|0.5712|0.8671|0.0000|210.5000|216.0000|34.9058|-85.0000|0.0000|135.3333|141.8406|149.6184|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:47.918|416_Station40_09012015_10x_000026.tif|0E5FF532-8B30-4B49-A96D-05929295540C
3043|937|0|42|84|716|72|7663|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|908.0000|78.0000|17.0000|53.8333|196.0244|166.2899|83.8571|14.3150|208.0577|16.2760|40.5499|6.8962|27.2172|108.1467|89.2595|143.3535|48.1539|130165.0000|3.3676|8.4615|1.2116|103.6163|384.4950|0.0000|0.6499|0.3195|0.0000|1011.0000|908.0000|208.0577|70.0000|-20.0000|138.6883|145.3932|145.1156|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:48.168|416_Station40_09012015_10x_000026.tif|E124E65D-5CB9-4166-89BF-4AA9D80EAE5A
3044|981|0|25|26|256|56|7667|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|165.0000|17.0000|14.0000|15.3056|47.4558|44.9850|14.8185|14.2791|23.8781|5.5139|6.8962|5.2411|5.9614|26.1814|22.3356|153.6606|26.1827|25354.0000|1.0861|1.0000|1.1722|39.2000|384.6980|0.9214|0.8657|0.9922|0.0000|153.5000|165.0000|23.8781|-20.0000|-65.0000|151.5879|153.8242|158.3455|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:48.368|416_Station40_09012015_10x_000026.tif|2E114D32-F397-40D3-9891-06B90DA48772
3045|1008|0|24|26|714|637|7673|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|115.0000|17.0000|13.0000|15.4444|59.2132|45.1635|15.8072|11.7871|13.8096|4.1932|6.8962|4.6894|6.0381|32.6679|22.4341|169.9565|21.6085|19545.0000|2.4262|5.4383|1.4562|35.5849|384.9940|0.6415|0.3483|0.7532|0.0000|144.0000|115.0000|13.8096|-65.0000|-15.0000|170.7478|169.1217|172.1826|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:48.668|416_Station40_09012015_10x_000026.tif|BA1476E6-4307-4E9D-BCE2-D4A20667B9B2
3046|1034|0|26|26|860|22|7673|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|146.0000|17.0000|14.0000|15.5556|52.0416|45.3747|14.1958|13.7521|19.9454|5.0394|6.8962|5.2411|6.0993|28.7114|22.5506|139.5753|43.4730|20378.0000|1.4762|2.1785|1.2732|93.5333|384.9940|0.7903|0.6136|0.9517|0.0000|151.0000|146.0000|19.9454|5.0000|-70.0000|146.9110|137.5000|131.1027|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:48.668|416_Station40_09012015_10x_000026.tif|4BE15ED1-C195-4E64-A228-E1D269A6EEC0
3047|1062|0|40|62|213|622|7675|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|381.0000|56.0000|20.0000|43.1111|233.4386|132.4781|48.0201|26.3534|73.4203|9.6686|28.4126|8.5513|21.3018|128.7881|70.6055|143.2362|5.9293|54573.0000|11.3818|33.7273|1.8241|29.7799|385.1040|0.1494|0.1763|0.3234|0.0000|922.0000|381.0000|73.4203|60.0000|-15.0000|144.6693|141.7979|146.7822|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:48.770|416_Station40_09012015_10x_000026.tif|95105AE1-AD0A-4522-8344-AD5D3C884016
3048|1104|0|36|43|34|0|7676|1|2|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|385.0000|36.0000|25.0000|31.3611|109.2548|95.3821|41.3865|24.2271|74.3897|9.7322|17.3786|11.3098|14.8193|60.2759|50.1397|125.0442|13.4611|48142.0000|2.4109|5.3884|1.2022|65.6563|385.1500|0.3607|0.2765|0.4363|0.0000|605.5000|394.0000|76.5755|-80.0000|0.0000|119.2935|126.7870|131.1688|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:48.819|416_Station40_09012015_10x_000026.tif|AD1F48A0-B4B4-42B0-9667-04DC31C5E1A7
3049|1142|0|45|63|140|836|7680|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|947.0000|57.0000|34.0000|46.5556|186.3675|143.2594|50.3308|30.6417|218.3737|16.6746|28.9643|16.2752|23.2021|102.8190|76.5536|129.1109|31.2010|122268.0000|2.9186|7.0269|1.3431|52.4695|385.3530|0.1940|0.3143|0.6945|0.0000|1178.0000|947.0000|218.3737|-75.0000|20.0000|122.9134|130.7645|136.8701|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:49.020|416_Station40_09012015_10x_000026.tif|D84223AB-1060-46D6-BD00-701BDD98106D
3050|1189|0|24|62|1015|142|7680|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|184.0000|52.0000|13.0000|36.5000|131.1543|111.8218|62.9354|10.6583|27.9146|5.9617|26.2057|4.6894|17.6544|72.3578|59.2094|131.2391|11.3859|24148.0000|7.4394|21.3247|1.2221|77.4609|385.3530|0.0000|0.1216|0.1150|0.0000|409.5000|184.0000|27.9146|-90.0000|-5.0000|145.5163|124.2663|129.6087|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:49.020|416_Station40_09012015_10x_000026.tif|CC5599A8-490E-4BD8-AE09-EEF77E1DAB09
3051|1215|0|29|33|814|853|7682|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|294.0000|25.0000|16.0000|21.0278|65.3553|63.0485|25.3353|14.9933|52.7002|8.1915|11.3098|6.3445|9.1184|36.0565|32.3012|149.0068|34.0145|43808.0000|1.1561|1.0000|1.1163|83.3818|385.4470|0.6768|0.8471|0.8638|0.0000|282.0000|294.0000|52.7002|-65.0000|25.0000|149.0680|147.6224|155.9830|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:49.120|416_Station40_09012015_10x_000026.tif|F10A7263-7C01-4E4D-A5A6-1182514C90E8
3052|1246|0|27|33|1208|413|7686|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|278.0000|24.0000|16.0000|20.6111|67.2132|61.6336|22.8929|15.6288|48.9788|7.8969|10.7581|6.3445|8.8885|37.0815|31.5206|88.0360|38.7313|24474.0000|1.2932|1.2835|1.1764|96.5738|385.6500|0.7578|0.8443|0.9214|0.0000|273.0000|278.0000|48.9788|75.0000|10.0000|93.8453|84.4209|91.4317|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:49.318|416_Station40_09012015_10x_000026.tif|59B73CB5-CF90-42C4-A97A-45CFEE4F2638
3053|0|248|37|43|54|632|7696|1|1|0|0.5517|4.5000|0|0.0000|0.0000|0.0000|260.0000|38.0000|12.0000|28.8333|132.0244|87.1317|36.2707|13.0175|44.8325|7.5553|18.4819|4.1377|13.4247|72.8379|45.5879|139.3538|7.2301|36232.0000|4.9362|13.4331|1.5977|40.9352|386.1490|0.3455|0.3912|0.4819|0.0000|355.5000|281.0000|49.6741|-70.0000|35.0000|139.8385|138.8231|140.8346|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2017-02-01T00:06:49.820|416_Station40_09012015_10x_000026.tif|E61E8FCF-16EC-46AB-8DD9-EEC1DDD7BFEC
